id,substring,weight,numero
29198,idénti,2.0,1
29199,idéntic,2.0,1
29200,dén,2.0,1
29201,dént,2.0,1
29202,dénti,2.0,1
29203,déntic,2.0,1
29204,tallas,2.0,1
29205,ubos,2.0,1
29206,uesa,2.0,1
29207,repetid,2.0,1
29208,epetid,2.0,1
29209,petid,2.0,1
29210,zano,2.0,1
29211,matern,2.0,1
29212,atern,2.0,1
29213,descend,2.0,1
29214,escend,2.0,1
29215,cender,2.0,1
29216,optó,2.0,1
29217,preca,2.0,1
29218,precau,2.0,1
29219,precauc,2.0,1
29220,precauci,2.0,1
29221,recauc,2.0,1
29222,recauci,2.0,1
29223,ecauc,2.0,1
29224,ecauci,2.0,1
29225,cauci,2.0,1
29226,auci,2.0,1
29227,brind,2.0,1
29228,brinda,2.0,1
29229,rind,2.0,1
29230,rinda,2.0,1
29231,cruzad,2.0,1
29232,ruzad,2.0,1
29233,uzad,2.0,1
29234,pados,2.0,1
29235,hort,2.0,1
29236,inventa,2.0,1
29237,nventa,2.0,1
29238,subraya,2.0,1
29239,ubraya,2.0,1
29240,braya,2.0,1
29241,cantab,2.0,1
29242,him,2.0,1
29243,ecula,2.0,1
29244,icadas,2.0,1
29245,rtens,2.0,1
29246,rtensi,2.0,1
29247,iov,2.0,1
29248,etan,2.0,1
29249,etant,2.0,1
29250,agot,2.0,1
29251,agota,2.0,1
29252,illera,2.0,1
29253,llera,2.0,1
29254,economi,2.0,1
29255,economis,2.0,1
29256,economist,2.0,1
29257,economista,2.0,1
29258,conomi,2.0,1
29259,conomis,2.0,1
29260,conomist,2.0,1
29261,conomista,2.0,1
29262,onomi,2.0,1
29263,onomis,2.0,1
29264,onomist,2.0,1
29265,onomista,2.0,1
29266,nomis,2.0,1
29267,nomist,2.0,1
29268,nomista,2.0,1
29269,omist,2.0,1
29270,omista,2.0,1
29271,imentar,2.0,1
29272,solt,2.0,1
29273,susc,2.0,1
29274,iense,2.0,1
29275,anario,2.0,1
29276,enm,2.0,1
29277,enmi,2.0,1
29278,enmie,2.0,1
29279,enmien,2.0,1
29280,enmiend,2.0,1
29281,enmienda,2.0,1
29282,nmie,2.0,1
29283,nmien,2.0,1
29284,nmiend,2.0,1
29285,nmienda,2.0,1
29286,sonre,2.0,1
29287,sonreí,2.0,1
29288,onre,2.0,1
29289,onreí,2.0,1
29290,nre,2.0,1
29291,nreí,2.0,1
29292,pronuncia,2.0,1
29293,ronuncia,2.0,1
29294,onuncia,2.0,1
29295,amarg,2.0,1
29296,obligat,2.0,1
29297,obligato,2.0,1
29298,obligator,2.0,1
29299,obligatori,2.0,1
29300,bligat,2.0,1
29301,bligato,2.0,1
29302,bligator,2.0,1
29303,bligatori,2.0,1
29304,ligat,2.0,1
29305,ligato,2.0,1
29306,ligator,2.0,1
29307,ligatori,2.0,1
29308,igat,2.0,1
29309,igato,2.0,1
29310,igator,2.0,1
29311,igatori,2.0,1
29312,gator,2.0,1
29313,gatori,2.0,1
29314,tinas,2.0,1
29315,indicació,2.0,1
29316,indicación,2.0,1
29317,ndicació,2.0,1
29318,ndicación,2.0,1
29319,nzand,2.0,1
29320,nzando,2.0,1
29321,ijó,2.0,1
29322,vocal,2.0,1
29323,tariam,2.0,1
29324,tariame,2.0,1
29325,tariamen,2.0,1
29326,tariament,2.0,1
29327,tariamente,2.0,1
29328,sufrie,2.0,1
29329,ufrie,2.0,1
29330,frie,2.0,1
29331,meli,2.0,1
29332,lil,2.0,1
29333,desigu,2.0,1
29334,desigua,2.0,1
29335,desigual,2.0,1
29336,esigu,2.0,1
29337,esigua,2.0,1
29338,esigual,2.0,1
29339,sigua,2.0,1
29340,sigual,2.0,1
29341,filosó,2.0,1
29342,filosóf,2.0,1
29343,filosófi,2.0,1
29344,filosófic,2.0,1
29345,ilosó,2.0,1
29346,ilosóf,2.0,1
29347,ilosófi,2.0,1
29348,ilosófic,2.0,1
29349,losó,2.0,1
29350,losóf,2.0,1
29351,losófi,2.0,1
29352,losófic,2.0,1
29353,osó,2.0,1
29354,osóf,2.0,1
29355,osófi,2.0,1
29356,osófic,2.0,1
29357,sóf,2.0,1
29358,sófi,2.0,1
29359,sófic,2.0,1
29360,óf,2.0,1
29361,ófi,2.0,1
29362,ófic,2.0,1
29363,indire,2.0,1
29364,indirec,2.0,1
29365,indirect,2.0,1
29366,indirecta,2.0,1
29367,ndire,2.0,1
29368,ndirec,2.0,1
29369,ndirect,2.0,1
29370,ndirecta,2.0,1
29371,servidor,2.0,1
29372,ervidor,2.0,1
29373,rvidor,2.0,1
29374,vidor,2.0,1
29375,uja,2.0,1
29376,atrevi,2.0,1
29377,discret,2.0,1
29378,iscret,2.0,1
29379,scret,2.0,1
29380,guap,2.0,1
29381,uap,2.0,1
29382,sticos,2.0,1
29383,ecuac,2.0,1
29384,ecuaci,2.0,1
29385,ecuació,2.0,1
29386,ecuación,2.0,1
29387,cuac,2.0,1
29388,cuaci,2.0,1
29389,cuació,2.0,1
29390,cuación,2.0,1
29391,encier,2.0,1
29392,encierr,2.0,1
29393,ncierr,2.0,1
29394,moro,2.0,1
29395,lámi,2.0,1
29396,lámin,2.0,1
29397,lámina,2.0,1
29398,ámin,2.0,1
29399,ámina,2.0,1
29400,aplican,2.0,1
29401,icand,2.0,1
29402,icando,2.0,1
29403,elado,2.0,1
29404,oig,2.0,1
29405,súb,2.0,1
29406,súbi,2.0,1
29407,súbit,2.0,1
29408,súbita,2.0,1
29409,úbit,2.0,1
29410,úbita,2.0,1
29411,inacio,2.0,1
29412,inacion,2.0,1
29413,adj,2.0,1
29414,adju,2.0,1
29415,dj,2.0,1
29416,dju,2.0,1
29417,entret,2.0,1
29418,ntret,2.0,1
29419,tret,2.0,1
29420,antaba,2.0,1
29421,influy,2.0,1
29422,influye,2.0,1
29423,nfluy,2.0,1
29424,nfluye,2.0,1
29425,fluy,2.0,1
29426,fluye,2.0,1
29427,ataro,2.0,1
29428,ataron,2.0,1
29429,itoriale,2.0,1
29430,itoriales,2.0,1
29431,toriale,2.0,1
29432,toriales,2.0,1
29433,oriale,2.0,1
29434,oriales,2.0,1
29435,encendi,2.0,1
29436,teros,2.0,1
29437,adua,2.0,1
29438,regulare,2.0,1
29439,regulares,2.0,1
29440,egulare,2.0,1
29441,egulares,2.0,1
29442,gulare,2.0,1
29443,gulares,2.0,1
29444,viab,2.0,1
29445,ff,2.0,1
29446,velad,2.0,1
29447,rever,2.0,1
29448,evers,2.0,1
29449,xe,2.0,1
29450,tibi,2.0,1
29451,campan,2.0,1
29452,campana,2.0,1
29453,ampan,2.0,1
29454,ampana,2.0,1
29455,mpan,2.0,1
29456,mpana,2.0,1
29457,etis,2.0,1
29458,evem,2.0,1
29459,eveme,2.0,1
29460,evemen,2.0,1
29461,evement,2.0,1
29462,evemente,2.0,1
29463,ralizac,2.0,1
29464,ralizaci,2.0,1
29465,ralizació,2.0,1
29466,ralización,2.0,1
29467,tualiz,2.0,1
29468,ualiz,2.0,1
29469,itin,2.0,1
29470,rpet,2.0,1
29471,silencios,2.0,1
29472,ilencios,2.0,1
29473,lencios,2.0,1
29474,encios,2.0,1
29475,anón,2.0,1
29476,anóni,2.0,1
29477,anónim,2.0,1
29478,nón,2.0,1
29479,nóni,2.0,1
29480,nónim,2.0,1
29481,ónim,2.0,1
29482,estimac,2.0,1
29483,estimaci,2.0,1
29484,stimac,2.0,1
29485,stimaci,2.0,1
29486,timac,2.0,1
29487,timaci,2.0,1
29488,interva,2.0,1
29489,interval,2.0,1
29490,intervalo,2.0,1
29491,nterva,2.0,1
29492,nterval,2.0,1
29493,ntervalo,2.0,1
29494,terva,2.0,1
29495,terval,2.0,1
29496,tervalo,2.0,1
29497,erval,2.0,1
29498,ervalo,2.0,1
29499,rval,2.0,1
29500,rvalo,2.0,1
29501,miendo,2.0,1
29502,sinf,2.0,1
29503,foní,2.0,1
29504,fonía,2.0,1
29505,rueg,2.0,1
29506,difun,2.0,1
29507,ifun,2.0,1
29508,cabi,2.0,1
29509,uyent,2.0,1
29510,uyente,2.0,1
29511,yentes,2.0,1
29512,urm,2.0,1
29513,vinculada,2.0,1
29514,inculada,2.0,1
29515,nculada,2.0,1
29516,culada,2.0,1
29517,roge,2.0,1
29518,vestí,2.0,1
29519,orgánico,2.0,1
29520,rgánico,2.0,1
29521,gánico,2.0,1
29522,despid,2.0,1
29523,espid,2.0,1
29524,spid,2.0,1
29525,encab,2.0,1
29526,encabe,2.0,1
29527,encabez,2.0,1
29528,encabeza,2.0,1
29529,ncab,2.0,1
29530,ncabe,2.0,1
29531,ncabez,2.0,1
29532,ncabeza,2.0,1
29533,eir,2.0,1
29534,lms,2.0,1
29535,idab,2.0,1
29536,idabl,2.0,1
29537,idable,2.0,1
29538,illerí,2.0,1
29539,illería,2.0,1
29540,llerí,2.0,1
29541,llería,2.0,1
29542,vocada,2.0,1
29543,ocada,2.0,1
29544,ambicio,2.0,1
29545,mbicio,2.0,1
29546,bicio,2.0,1
29547,cicli,2.0,1
29548,ciclis,2.0,1
29549,icli,2.0,1
29550,iclis,2.0,1
29551,clis,2.0,1
29552,ológicas,2.0,1
29553,lógicas,2.0,1
29554,ógicas,2.0,1
29555,gicas,2.0,1
29556,fasc,2.0,1
29557,fasci,2.0,1
29558,senda,2.0,1
29559,ugue,2.0,1
29560,comprador,2.0,1
29561,omprador,2.0,1
29562,mprador,2.0,1
29563,prador,2.0,1
29564,oracion,2.0,1
29565,oracione,2.0,1
29566,oraciones,2.0,1
29567,scep,2.0,1
29568,scept,2.0,1
29569,scepti,2.0,1
29570,cepti,2.0,1
29571,aquil,2.0,1
29572,mayori,2.0,1
29573,mayorit,2.0,1
29574,mayorita,2.0,1
29575,mayoritar,2.0,1
29576,mayoritari,2.0,1
29577,ayori,2.0,1
29578,ayorit,2.0,1
29579,ayorita,2.0,1
29580,ayoritar,2.0,1
29581,ayoritari,2.0,1
29582,yori,2.0,1
29583,yorit,2.0,1
29584,yorita,2.0,1
29585,yoritar,2.0,1
29586,yoritari,2.0,1
29587,oritar,2.0,1
29588,oritari,2.0,1
29589,ritari,2.0,1
29590,olta,2.0,1
29591,carc,2.0,1
29592,carca,2.0,1
29593,carcaj,2.0,1
29594,carcaja,2.0,1
29595,carcajad,2.0,1
29596,carcajada,2.0,1
29597,arcaj,2.0,1
29598,arcaja,2.0,1
29599,arcajad,2.0,1
29600,arcajada,2.0,1
29601,rcaj,2.0,1
29602,rcaja,2.0,1
29603,rcajad,2.0,1
29604,rcajada,2.0,1
29605,cajad,2.0,1
29606,cajada,2.0,1
29607,cism,2.0,1
29608,cismo,2.0,1
29609,cuand,1.0,1
29610,cuando,1.0,1
29611,tamb,1.0,1
29612,tambi,1.0,1
29613,tambié,1.0,1
29614,también,1.0,1
29615,ambié,1.0,1
29616,ambién,1.0,1
29617,mbié,1.0,1
29618,mbién,1.0,1
29619,bié,1.0,1
29620,bién,1.0,1
29621,muy,1.0,1
29622,hast,1.0,1
29623,hasta,1.0,1
29624,desd,1.0,1
29625,desde,1.0,1
29626,esd,1.0,1
29627,esde,1.0,1
29628,sde,1.0,1
29629,porque,1.0,1
29630,sólo,1.0,1
29631,ahora,1.0,1
29632,despu,1.0,1
29633,despué,1.0,1
29634,después,1.0,1
29635,espué,1.0,1
29636,espués,1.0,1
29637,spué,1.0,1
29638,spués,1.0,1
29639,pué,1.0,1
29640,pués,1.0,1
29641,aunq,1.0,1
29642,aunqu,1.0,1
29643,aunque,1.0,1
29644,unq,1.0,1
29645,unqu,1.0,1
29646,unque,1.0,1
29647,duran,1.0,1
29648,durant,1.0,1
29649,durante,1.0,1
29650,siemp,1.0,1
29651,siempr,1.0,1
29652,siempre,1.0,1
29653,iempr,1.0,1
29654,iempre,1.0,1
29655,dijo,1.0,1
29656,sido,1.0,1
29657,segú,1.0,1
29658,según,1.0,1
29659,egú,1.0,1
29660,egún,1.0,1
29661,hacia,1.0,1
29662,mientr,1.0,1
29663,mientra,1.0,1
29664,mientras,1.0,1
29665,ientra,1.0,1
29666,ientras,1.0,1
29667,entras,1.0,1
29668,ademá,1.0,1
29669,además,1.0,1
29670,millo,1.0,1
29671,millon,1.0,1
29672,millone,1.0,1
29673,millones,1.0,1
29674,españa,1.0,1
29675,spaña,1.0,1
29676,hoy,1.0,1
29677,madrid,1.0,1
29678,adrid,1.0,1
29679,drid,1.0,1
29680,algunos,1.0,1
29681,lgunos,1.0,1
29682,gunos,1.0,1
29683,enton,1.0,1
29684,entonc,1.0,1
29685,entonce,1.0,1
29686,entonces,1.0,1
29687,ntonc,1.0,1
29688,ntonce,1.0,1
29689,ntonces,1.0,1
29690,tonc,1.0,1
29691,tonce,1.0,1
29692,tonces,1.0,1
29693,todas,1.0,1
29694,días,1.0,1
29695,lueg,1.0,1
29696,luego,1.0,1
29697,nunca,1.0,1
29698,unca,1.0,1
29699,vece,1.0,1
29700,veces,1.0,1
29701,embarg,1.0,1
29702,embargo,1.0,1
29703,mbarg,1.0,1
29704,mbargo,1.0,1
29705,barg,1.0,1
29706,bargo,1.0,1
29707,personas,1.0,1
29708,ersonas,1.0,1
29709,rsonas,1.0,1
29710,sonas,1.0,1
29711,pueden,1.0,1
29712,fuero,1.0,1
29713,fueron,1.0,1
29714,ueron,1.0,1
29715,josé,1.0,1
29716,osé,1.0,1
29717,cosas,1.0,1
29718,muchos,1.0,1
29719,uchos,1.0,1
29720,aún,1.0,1
29721,situació,1.0,1
29722,situación,1.0,1
29723,ituació,1.0,1
29724,ituación,1.0,1
29725,grandes,1.0,1
29726,randes,1.0,1
29727,habían,1.0,1
29728,estados,1.0,1
29729,stados,1.0,1
29730,hiz,1.0,1
29731,hizo,1.0,1
29732,paíse,1.0,1
29733,países,1.0,1
29734,aíse,1.0,1
29735,aíses,1.0,1
29736,íse,1.0,1
29737,íses,1.0,1
29738,horas,1.0,1
29739,desarrollo,1.0,1
29740,esarrollo,1.0,1
29741,sarrollo,1.0,1
29742,arrollo,1.0,1
29743,rrollo,1.0,1
29744,rollo,1.0,1
29745,allí,1.0,1
29746,incluso,1.0,1
29747,ncluso,1.0,1
29748,cluso,1.0,1
29749,luso,1.0,1
29750,travé,1.0,1
29751,través,1.0,1
29752,ravé,1.0,1
29753,ravés,1.0,1
29754,avé,1.0,1
29755,avés,1.0,1
29756,problemas,1.0,1
29757,roblemas,1.0,1
29758,oblemas,1.0,1
29759,blemas,1.0,1
29760,lemas,1.0,1
29761,carlos,1.0,1
29762,arlos,1.0,1
29763,hombres,1.0,1
29764,informació,1.0,1
29765,información,1.0,1
29766,algunas,1.0,1
29767,lgunas,1.0,1
29768,mujere,1.0,1
29769,mujeres,1.0,1
29770,ujere,1.0,1
29771,ujeres,1.0,1
29772,jeres,1.0,1
29773,todav,1.0,1
29774,todaví,1.0,1
29775,todavía,1.0,1
29776,odav,1.0,1
29777,odaví,1.0,1
29778,odavía,1.0,1
29779,daví,1.0,1
29780,davía,1.0,1
29781,aví,1.0,1
29782,avía,1.0,1
29783,mese,1.0,1
29784,meses,1.0,1
29785,nosotro,1.0,1
29786,nosotros,1.0,1
29787,muchas,1.0,1
29788,maría,1.0,1
29789,hemo,1.0,1
29790,hemos,1.0,1
29791,algú,1.0,1
29792,algún,1.0,1
29793,lgú,1.0,1
29794,lgún,1.0,1
29795,respecto,1.0,1
29796,especto,1.0,1
29797,vario,1.0,1
29798,varios,1.0,1
29799,quiene,1.0,1
29800,quienes,1.0,1
29801,uiene,1.0,1
29802,uienes,1.0,1
29803,mayorí,1.0,1
29804,mayoría,1.0,1
29805,ayorí,1.0,1
29806,ayoría,1.0,1
29807,yorí,1.0,1
29808,yoría,1.0,1
29809,éste,1.0,1
29810,pesetas,1.0,1
29811,esetas,1.0,1
29812,setas,1.0,1
29813,palabras,1.0,1
29814,alabras,1.0,1
29815,labras,1.0,1
29816,abras,1.0,1
29817,segunda,1.0,1
29818,egunda,1.0,1
29819,gunda,1.0,1
29820,últimos,1.0,1
29821,ltimos,1.0,1
29822,creo,1.0,1
29823,tengo,1.0,1
29824,condicio,1.0,1
29825,condicion,1.0,1
29826,condicione,1.0,1
29827,condiciones,1.0,1
29828,ondicio,1.0,1
29829,ondicion,1.0,1
29830,ondicione,1.0,1
29831,ondiciones,1.0,1
29832,ndicion,1.0,1
29833,ndicione,1.0,1
29834,ndiciones,1.0,1
29835,méx,1.0,1
29836,méxi,1.0,1
29837,méxic,1.0,1
29838,méxico,1.0,1
29839,éxic,1.0,1
29840,éxico,1.0,1
29841,pesar,1.0,1
29842,tampo,1.0,1
29843,tampoc,1.0,1
29844,tampoco,1.0,1
29845,ampoc,1.0,1
29846,ampoco,1.0,1
29847,mpoc,1.0,1
29848,mpoco,1.0,1
29849,música,1.0,1
29850,úsica,1.0,1
29851,ningú,1.0,1
29852,ningún,1.0,1
29853,ingú,1.0,1
29854,ingún,1.0,1
29855,ngú,1.0,1
29856,ngún,1.0,1
29857,niños,1.0,1
29858,iños,1.0,1
29859,presenc,1.0,1
29860,presenci,1.0,1
29861,presencia,1.0,1
29862,resenc,1.0,1
29863,resenci,1.0,1
29864,resencia,1.0,1
29865,diner,1.0,1
29866,dinero,1.0,1
29867,comisió,1.0,1
29868,comisión,1.0,1
29869,omisió,1.0,1
29870,omisión,1.0,1
29871,antonio,1.0,1
29872,ntonio,1.0,1
29873,tonio,1.0,1
29874,estoy,1.0,1
29875,stoy,1.0,1
29876,minutos,1.0,1
29877,inutos,1.0,1
29878,nutos,1.0,1
29879,sei,1.0,1
29880,seis,1.0,1
29881,eis,1.0,1
29882,direcció,1.0,1
29883,dirección,1.0,1
29884,irecció,1.0,1
29885,irección,1.0,1
29886,barce,1.0,1
29887,barcel,1.0,1
29888,barcelo,1.0,1
29889,barcelon,1.0,1
29890,barcelona,1.0,1
29891,arcelon,1.0,1
29892,arcelona,1.0,1
29893,rcelon,1.0,1
29894,rcelona,1.0,1
29895,celon,1.0,1
29896,celona,1.0,1
29897,elon,1.0,1
29898,elona,1.0,1
29899,diferentes,1.0,1
29900,iferentes,1.0,1
29901,ambo,1.0,1
29902,ambos,1.0,1
29903,mbos,1.0,1
29904,europa,1.0,1
29905,uropa,1.0,1
29906,relacione,1.0,1
29907,relaciones,1.0,1
29908,elacione,1.0,1
29909,elaciones,1.0,1
29910,població,1.0,1
29911,población,1.0,1
29912,oblació,1.0,1
29913,oblación,1.0,1
29914,blació,1.0,1
29915,blación,1.0,1
29916,empresas,1.0,1
29917,mpresas,1.0,1
29918,servicios,1.0,1
29919,ervicios,1.0,1
29920,rvicios,1.0,1
29921,siend,1.0,1
29922,siendo,1.0,1
29923,mediant,1.0,1
29924,mediante,1.0,1
29925,ediant,1.0,1
29926,ediante,1.0,1
29927,primeros,1.0,1
29928,rimeros,1.0,1
29929,imeros,1.0,1
29930,image,1.0,1
29931,imagen,1.0,1
29932,mage,1.0,1
29933,magen,1.0,1
29934,deben,1.0,1
29935,eben,1.0,1
29936,interé,1.0,1
29937,interés,1.0,1
29938,nteré,1.0,1
29939,nterés,1.0,1
29940,teré,1.0,1
29941,terés,1.0,1
29942,erés,1.0,1
29943,julio,1.0,1
29944,ulio,1.0,1
29945,grupos,1.0,1
29946,rupos,1.0,1
29947,upos,1.0,1
29948,miembros,1.0,1
29949,iembros,1.0,1
29950,embros,1.0,1
29951,ninguna,1.0,1
29952,inguna,1.0,1
29953,nguna,1.0,1
29954,llegó,1.0,1
29955,legó,1.0,1
29956,puntos,1.0,1
29957,jov,1.0,1
29958,jove,1.0,1
29959,joven,1.0,1
29960,aquellos,1.0,1
29961,quellos,1.0,1
29962,uellos,1.0,1
29963,pront,1.0,1
29964,pronto,1.0,1
29965,ronto,1.0,1
29966,soy,1.0,1
29967,nuevos,1.0,1
29968,nuestros,1.0,1
29969,uestros,1.0,1
29970,estaban,1.0,1
29971,staban,1.0,1
29972,resultados,1.0,1
29973,esultados,1.0,1
29974,sultados,1.0,1
29975,ultados,1.0,1
29976,ltados,1.0,1
29977,educac,1.0,1
29978,educaci,1.0,1
29979,educació,1.0,1
29980,educación,1.0,1
29981,ducac,1.0,1
29982,ducaci,1.0,1
29983,ducació,1.0,1
29984,ducación,1.0,1
29985,ucac,1.0,1
29986,ucaci,1.0,1
29987,ucació,1.0,1
29988,ucación,1.0,1
29989,atenc,1.0,1
29990,atenci,1.0,1
29991,atenció,1.0,1
29992,atención,1.0,1
29993,gonzá,1.0,1
29994,gonzál,1.0,1
29995,gonzále,1.0,1
29996,gonzález,1.0,1
29997,onzá,1.0,1
29998,onzál,1.0,1
29999,onzále,1.0,1
30000,onzález,1.0,1
30001,nzá,1.0,1
30002,nzál,1.0,1
30003,nzále,1.0,1
30004,nzález,1.0,1
30005,zál,1.0,1
30006,zále,1.0,1
30007,zález,1.0,1
30008,ález,1.0,1
30009,investigació,1.0,1
30010,investigación,1.0,1
30011,nvestigació,1.0,1
30012,nvestigación,1.0,1
30013,vestigació,1.0,1
30014,vestigación,1.0,1
30015,estigació,1.0,1
30016,estigación,1.0,1
30017,stigació,1.0,1
30018,stigación,1.0,1
30019,tigació,1.0,1
30020,tigación,1.0,1
30021,organizació,1.0,1
30022,organización,1.0,1
30023,rganizació,1.0,1
30024,rganización,1.0,1
30025,ganizació,1.0,1
30026,ganización,1.0,1
30027,nuevas,1.0,1
30028,cará,1.0,1
30029,carác,1.0,1
30030,caráct,1.0,1
30031,carácte,1.0,1
30032,carácter,1.0,1
30033,arác,1.0,1
30034,aráct,1.0,1
30035,arácte,1.0,1
30036,arácter,1.0,1
30037,rácte,1.0,1
30038,rácter,1.0,1
30039,ácte,1.0,1
30040,ácter,1.0,1
30041,estamo,1.0,1
30042,estamos,1.0,1
30043,prensa,1.0,1
30044,rensa,1.0,1
30045,sociale,1.0,1
30046,sociales,1.0,1
30047,ociale,1.0,1
30048,ociales,1.0,1
30049,diez,1.0,1
30050,fuerzas,1.0,1
30051,uerzas,1.0,1
30052,erzas,1.0,1
30053,rzas,1.0,1
30054,hijos,1.0,1
30055,dólare,1.0,1
30056,dólares,1.0,1
30057,ólare,1.0,1
30058,ólares,1.0,1
30059,políticos,1.0,1
30060,olíticos,1.0,1
30061,líticos,1.0,1
30062,recursos,1.0,1
30063,ecursos,1.0,1
30064,crisi,1.0,1
30065,crisis,1.0,1
30066,risis,1.0,1
30067,tenem,1.0,1
30068,tenemo,1.0,1
30069,tenemos,1.0,1
30070,enemo,1.0,1
30071,enemos,1.0,1
30072,decisió,1.0,1
30073,decisión,1.0,1
30074,varias,1.0,1
30075,apen,1.0,1
30076,apena,1.0,1
30077,apenas,1.0,1
30078,quiero,1.0,1
30079,televisió,1.0,1
30080,televisión,1.0,1
30081,elevisió,1.0,1
30082,elevisión,1.0,1
30083,levisió,1.0,1
30084,levisión,1.0,1
30085,gracias,1.0,1
30086,racias,1.0,1
30087,acias,1.0,1
30088,algui,1.0,1
30089,alguie,1.0,1
30090,alguien,1.0,1
30091,lgui,1.0,1
30092,lguie,1.0,1
30093,lguien,1.0,1
30094,hacen,1.0,1
30095,allá,1.0,1
30096,llá,1.0,1
30097,voy,1.0,1
30098,estudios,1.0,1
30099,studios,1.0,1
30100,tudios,1.0,1
30101,udios,1.0,1
30102,derechos,1.0,1
30103,erechos,1.0,1
30104,rechos,1.0,1
30105,importanc,1.0,1
30106,importanci,1.0,1
30107,importancia,1.0,1
30108,mportanc,1.0,1
30109,mportanci,1.0,1
30110,mportancia,1.0,1
30111,portanc,1.0,1
30112,portanci,1.0,1
30113,portancia,1.0,1
30114,ortanc,1.0,1
30115,ortanci,1.0,1
30116,ortancia,1.0,1
30117,rtanc,1.0,1
30118,rtanci,1.0,1
30119,rtancia,1.0,1
30120,cuale,1.0,1
30121,cuales,1.0,1
30122,manue,1.0,1
30123,manuel,1.0,1
30124,anuel,1.0,1
30125,nuel,1.0,1
30126,garc,1.0,1
30127,garcí,1.0,1
30128,garcía,1.0,1
30129,arcí,1.0,1
30130,arcía,1.0,1
30131,rcí,1.0,1
30132,rcía,1.0,1
30133,jóv,1.0,1
30134,jóve,1.0,1
30135,jóven,1.0,1
30136,jóvene,1.0,1
30137,jóvenes,1.0,1
30138,óve,1.0,1
30139,óven,1.0,1
30140,óvene,1.0,1
30141,óvenes,1.0,1
30142,venes,1.0,1
30143,migu,1.0,1
30144,migue,1.0,1
30145,miguel,1.0,1
30146,iguel,1.0,1
30147,guel,1.0,1
30148,pedr,1.0,1
30149,pedro,1.0,1
30150,edro,1.0,1
30151,partidos,1.0,1
30152,artidos,1.0,1
30153,rtidos,1.0,1
30154,fuentes,1.0,1
30155,administració,1.0,1
30156,administración,1.0,1
30157,dministració,1.0,1
30158,dministración,1.0,1
30159,ministració,1.0,1
30160,ministración,1.0,1
30161,inistració,1.0,1
30162,inistración,1.0,1
30163,nistració,1.0,1
30164,nistración,1.0,1
30165,istració,1.0,1
30166,istración,1.0,1
30167,comú,1.0,1
30168,común,1.0,1
30169,omú,1.0,1
30170,omún,1.0,1
30171,mún,1.0,1
30172,salir,1.0,1
30173,alir,1.0,1
30174,comunicació,1.0,1
30175,comunicación,1.0,1
30176,omunicació,1.0,1
30177,omunicación,1.0,1
30178,municació,1.0,1
30179,municación,1.0,1
30180,unicació,1.0,1
30181,unicación,1.0,1
30182,nicació,1.0,1
30183,nicación,1.0,1
30184,funció,1.0,1
30185,función,1.0,1
30186,naturalez,1.0,1
30187,naturaleza,1.0,1
30188,aturalez,1.0,1
30189,aturaleza,1.0,1
30190,turalez,1.0,1
30191,turaleza,1.0,1
30192,uralez,1.0,1
30193,uraleza,1.0,1
30194,ralez,1.0,1
30195,raleza,1.0,1
30196,podem,1.0,1
30197,podemo,1.0,1
30198,podemos,1.0,1
30199,odem,1.0,1
30200,odemo,1.0,1
30201,odemos,1.0,1
30202,especialm,1.0,1
30203,especialme,1.0,1
30204,especialmen,1.0,1
30205,especialment,1.0,1
30206,especialmente,1.0,1
30207,specialm,1.0,1
30208,specialme,1.0,1
30209,specialmen,1.0,1
30210,specialment,1.0,1
30211,specialmente,1.0,1
30212,pecialm,1.0,1
30213,pecialme,1.0,1
30214,pecialmen,1.0,1
30215,pecialment,1.0,1
30216,pecialmente,1.0,1
30217,ecialm,1.0,1
30218,ecialme,1.0,1
30219,ecialmen,1.0,1
30220,ecialment,1.0,1
30221,ecialmente,1.0,1
30222,eleccione,1.0,1
30223,elecciones,1.0,1
30224,productos,1.0,1
30225,roductos,1.0,1
30226,oductos,1.0,1
30227,ductos,1.0,1
30228,uctos,1.0,1
30229,españole,1.0,1
30230,españoles,1.0,1
30231,spañole,1.0,1
30232,spañoles,1.0,1
30233,pañole,1.0,1
30234,pañoles,1.0,1
30235,añole,1.0,1
30236,añoles,1.0,1
30237,ñole,1.0,1
30238,ñoles,1.0,1
30239,importantes,1.0,1
30240,mportantes,1.0,1
30241,portantes,1.0,1
30242,ortantes,1.0,1
30243,rtantes,1.0,1
30244,evitar,1.0,1
30245,vitar,1.0,1
30246,actividade,1.0,1
30247,actividades,1.0,1
30248,ctividade,1.0,1
30249,ctividades,1.0,1
30250,tividade,1.0,1
30251,tividades,1.0,1
30252,ividade,1.0,1
30253,ividades,1.0,1
30254,vidade,1.0,1
30255,vidades,1.0,1
30256,debido,1.0,1
30257,ebido,1.0,1
30258,francis,1.0,1
30259,francisc,1.0,1
30260,francisco,1.0,1
30261,rancis,1.0,1
30262,rancisc,1.0,1
30263,rancisco,1.0,1
30264,ancis,1.0,1
30265,ancisc,1.0,1
30266,ancisco,1.0,1
30267,ncis,1.0,1
30268,ncisc,1.0,1
30269,ncisco,1.0,1
30270,cisc,1.0,1
30271,cisco,1.0,1
30272,elementos,1.0,1
30273,lementos,1.0,1
30274,ementos,1.0,1
30275,hubo,1.0,1
30276,orige,1.0,1
30277,origen,1.0,1
